,saved_runs_avg,score_avg
0,0.05017006802721088,0.0
1,0.09142857142857143,0.0
2,0.1448922902494331,0.0
3,0.1988832199546485,0.0
4,0.24938759157509158,0.0
5,0.3099376417233561,0.0
6,0.3637925170068027,0.0
7,0.39256235827664404,0.004761904761904762
8,0.4718273231622746,0.0048543689320388345
9,0.4786848072562358,0.004761904761904762
10,0.5348412698412698,0.014285714285714285
11,0.5696825396825397,0.023809523809523808
12,0.6237528344671202,0.0380952380952381
13,0.6603458049886621,0.04760894813917084
14,0.6817857142857143,0.0666366576912845
15,0.7087074829931973,0.09522027149914661
16,0.7141769688644689,0.12497624430039345
17,0.7594331065759636,0.16187981448999728
18,0.767454648526077,0.17613477964828275
19,0.7907596371882085,0.20470799382665225
20,0.7936054421768707,0.26652336674527105
21,0.8040816326530611,0.32839980996324225
22,0.8125700280112046,0.3723671248881665
23,0.8245294784580498,0.44731474134710747
24,0.8181405895691609,0.4995877643004604
25,0.8451870748299319,0.5661802520859148
26,0.825814536340852,0.6596244326839749
27,0.8379818594104309,0.827441131200948
28,0.8320294784580499,0.8939540807570622
29,0.8344104308390023,0.9272070883309428
